Name,Street,Postal,Locality,Region,Phone,Mobile,Fax,Website,Products,Service,Keyword,Facilities,Categories,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,URL
Aldeburgh Fish & Chip Shop,226 High Street,IP15 5DB,Aldeburgh ,Suffolk England,01728 452250,NA,NA,www.aldeburghfishandchips.co.uk,NA,NA,"Fish and Chip Shops, Takeaway, Sandwich Shop",NA,NA,NA,NA,NA,12:00 - 14:00,Closed,11:45 - 14:00,11:45 - 14:00,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Faldeburgh-fish---chip-shop-23796725.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Bake N Butty Cafe,"King George's Ave, Unit 1c, Sizewell Crossing Industrial Estate ",IP16 4LW,Leiston ,Suffolk England,01728 832331,NA,NA,refuelcafesaxmundham.weebly.com,NA,"Saxmundham,  Leiston,  Suffolk,  Yoxford,  Halesworth,  Framlingham","Takeaway Food, Caring Premises, Breakfasts all Day Breakfasts, Cafesaxmundham, Catering Saxmundham",NA,Caterers,08:00 - 15:00,08:00 - 15:00,08:00 - 14:00,Closed,08:00 - 15:00,08:00 - 15:00,08:00 - 15:00,https://api.scraperapi.com/?url=https%3A%2F%2Fleiston.cylex-uk.co.uk%2Fcompany%2Fbake-n-butty-cafe-19171316.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Rising Sun Chinese Take-Away,190 High Street ,IP15 5AJ,Aldeburgh ,Suffolk England,01728 453396,NA,NA,,NA,NA,"Restaurants, Takeaway, Sandwich Shop",NA,NA,NA,NA,NA,17:00 - 22:30,NA,Closed,17:00 - 22:30,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Frising-sun-chinese-take-away-19855201.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
ALDEBURGH FISH & CHIP SHOP COMPANY LIMITED,30 LINDEN ROAD ,IP15 5JH,Aldeburgh ,Suffolk England,NA,NA,NA,,NA,NA,"Takeaway, Takeaway Food Shops, Mobile Food Stands",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Faldeburgh-fish---chip-shop-company-limited-21016706.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Golden Galleon,137 High Street ,IP15 5AR,Aldeburgh ,Suffolk England,01728 454685,NA,NA,www.aldeburghfishandchips.co.uk,NA,NA,"Takeaway, Takeaway Food, Fish and Chip Shops, Sandwich Shop",NA,NA,12:00 - 14:00,NA,12:00 - 18:00,12:00 - 18:00,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Fgolden-galleon-16156313.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Andrew Sheepshanks,"The Rookery, Eyke ",IP12 2RR,Eyke ,Suffolk England,01394 460011,01394 460033,NA,,"Beer, Spirits, Wines",NA,"Wine Merchants, Buy Wine, Wine Sales, Beer Wholesale, Spirit & Cider Suppliers, Beer Suppliers, Cider Suppliers, Wine Suppliers, Wine Wholesale, Spirits Supplier, Wholesale, Wines Spirits Beer Wholesale",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Feyke.cylex-uk.co.uk%2Fcompany%2Fandrew-sheepshanks-15696762.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Redwald`s Ale House,9 Rendlesham Mews ,IP12 2SZ,Rendlesham ,Suffolk England,07789 206065,NA,NA,,NA,NA,"Ale, Alehouse",NA,NA,17:00 - 21:00,17:00 - 21:00,12:00 - 21:00,12:00 - 18:00,Closed,Closed,Closed,https://api.scraperapi.com/?url=https%3A%2F%2Frendlesham.cylex-uk.co.uk%2Fcompany%2Fredwald%2560s-ale-house-26198425.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Kings Head,Brook Street,IP17 3EX,Yoxford ,Suffolk England,01728 668871,NA,NA,kingsheadyoxford.com,NA,NA,"Pubs, Public Houses, Bars, Bars and Inns, Night Clubs, Wine Real Ales, Children's Menu Available",NA,NA,11:00 - 20:30,11:00 - 21:00,11:00 - 21:00,12:00 - 19:30,11:00 - 20:30,11:00 - 20:30,11:00 - 20:30,https://api.scraperapi.com/?url=https%3A%2F%2Fyoxford.cylex-uk.co.uk%2Fcompany%2Fthe-kings-head-13289976.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
ANSDELL SERVICES LTD,30 GARDENIA CLOSE ,IP12 2GX,Rendlesham ,Suffolk England,NA,NA,NA,,NA,NA,"Property Management, Real Estate Management, Food Sales",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Frendlesham.cylex-uk.co.uk%2Fcompany%2Fansdell-services-ltd-21793594.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Thresher,"6, SOUTH ENTRANCE ",IP17 1DQ,Saxmundham ,Suffolk England,01728 602053,NA,NA,,"Beer, Spirits, Wines, Wine Rack, Beverages",NA,"Beer Retail, Wine Merchants, Wine Shop, Buy Wine, Off-licence, Wine Sales, Red Wine, White Wine, Fair Trade Wine, Wine Suppliers, Wine Stores, Wine Retailers, Wine Retail, Beverage Store, Retail, Wines Spirits Beer Retail, Local, Stores, Off Sales, Roses, Taste, Franchises, Thresher Group, Threshers",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fsaxmundham.cylex-uk.co.uk%2Fcompany%2Fthresher-16519072.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Saxon Wines,18 Market Pl ,IP17 1AG,Saxmundham ,Suffolk England,01728 633195,NA,NA,www.saxmundham.org/services/shops.html,NA,NA,NA,NA,NA,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,11:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Fsaxmundham.cylex-uk.co.uk%2Fcompany%2Fsaxon-wines-26850545.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Waitrose & Partners Saxmundham,Church Hill ,IP17 1EP,Saxmundham ,Suffolk England,+44 1728 603004,NA,NA,www.waitrose.com/content/waitrose/en/bf_home/bf/483.html,Meat Products,"Customer Toilets, Packing Assistance, Welcome Desk, Parent / Child Car Parking, Disabled Car Parking, Car Park, Community Matters, Lottery Counter, Carry To Car Service, Wheelchair Trolleys Available, Quick Check / Quick Pay, Assistant Dogs Welcome, Coffee Machine","Supermarkets, Gourmet Grocery Shop, Grocery Stores, Wine Stores, Bakery, Butchers, Fishmonger, Car Parks, Coffee Machines, Parent Child Car Parking, Quick Check Quick Pay",Customer Toilets,"Supermarket, Grocery store, Gourmet grocery store, Wine store, Tea store",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,10:00 - 16:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,https://api.scraperapi.com/?url=https%3A%2F%2Fsaxmundham.cylex-uk.co.uk%2Fcompany%2Fwaitrose---partners-saxmundham-19266946.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Tesco Superstore,1 Church St ,IP17 1EP,Saxmundham ,Suffolk England,0345 671 9532,NA,NA,http://www.tesco.com/store-locator/uk/,NA,NA,"Supermarkets, Grocery Stores, Wine Stores, Bakery, Card Shops",NA,"Tesco, Supermarket, Convenience Store, Grocery Store, Produce Market",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,11:00 - 17:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Fsaxmundham.cylex-uk.co.uk%2Fcompany%2Ftesco-superstore-23699305.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Kings Head,Front St,IP12 2LW,Orford ,Suffolk England,01394 450271,NA,NA,www.thekingsheadorford.co.uk,Beverages,NA,"Pubs, Public Houses, Bars, Bars and Inns, Bars & Wine Bars, Drinking Establishments, Inn, Accommodation, Hotel, Restaurants, Going out, Having Fun, Drinking, Night Clubs, Foods, Rooms, Castle, Dine, Music Festival, RSPB, Kings Head, The Quays, Ness, Stay",NA,NA,NA,12:00 - 23:30,12:00 - 23:30,12:00 - 22:30,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Forford-suffolk-coastal.cylex-uk.co.uk%2Fcompany%2Fthe-kings-head-16499387.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Slaughden Wines,142 High Street ,IP15 5AQ,Aldeburgh ,Suffolk England,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Fslaughden-wines-26766640.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Jennie Jones Estate Agents,82 High Street ,IP15 5AB,Aldeburgh ,Suffolk England,01728 454622,NA,NA,www.jennie-jones.com,NA,NA,"Estate Agents, Hotel, Wine Bar, Buffet Restaurants",NA,NA,09:00 - 17:30,09:00 - 17:30,09:00 - 16:00,Closed,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Fjennie-jones-estate-agents-14435169.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Tesco Express,Saxmundham Rd ,IP15 5JA,Aldeburgh ,Suffolk England,0345 610 6365,NA,NA,http://www.tesco.com/store-locator/uk/,NA,NA,"Supermarkets, Grocery Stores, Wine Stores, Newsagents",NA,"Tesco, Supermarket, Convenience Store, Grocery Store, Produce Market",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,09:00 - 19:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Ftesco-express-23701730.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Regatta,171 High Street ,IP15 5AN,Aldeburgh ,Suffolk England,01728 452011,NA,NA,www.regattaaldeburgh.com,"Restaurant Menus, Seafood, Beer, Spirits, Wines, Coffee, Dishes, Lunch, Tea, Menu, Alcohol, Business Lunches, Lager, Wine List","Fine Dining, Breakfast, Booking","Restaurants, Meals, Private Dining, Food Restaurant, Going out, Bars, Drinking, Fish, Events, Drinks, Kitchens, Cuisine, Dinner, Dining, Socializing, Nightlife, Fresh, Foods, Seafood Restaurant, Vegetarian, Eating, Classics, Eat, Draught, A La Carte, Quality Ingredients, Table Bookings, Suppers",Reservations,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Fregatta-12769255.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Aldeburg Fresh Fish,1 Crag Path ,IP15 5BP,Aldeburgh ,Suffolk England,01728 454570,NA,NA,www.aldeburghfreshfish.com,NA,Food & Drink,"Drinks, Entertainment Lifestyle, Linsminis, Foods, Free Range Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Faldeburg-fresh-fish-16726176.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Threshers,184 HIGH STREET ,IP15 5AQ,Aldeburgh ,Suffolk England,01728 453705,NA,NA,,"Spirits, Wines",NA,"Wine Merchants, Wine Shop, Fine Wines, Quality Wines",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Fthreshers-16621677.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Aldeburgh Olde Wine Shop,"116-118, HIGH STREET ",IP15 5AB,Aldeburgh ,Suffolk England,01728 452298,NA,NA,,"Beer, Spirits, Wines, Beverages",NA,"Beer Retail, Wine Retailers, Wine Retail, Beverage Store, Retail, Drinks, Wines Spirits Beer Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Faldeburgh-olde-wine-shop-15655752.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
CEF City Electrical Factors,2 McMillan Road ,ML2 0ER,Netherton Industrial Estate ,North Lanarkshire Scotland,01698 355815,NA,NA,www.cef.co.uk,"data cable, cable accessories, cable management products, data cabinets, domestic appliances, air curtains, ceiling hetares, air warmers, lighting, test equipment, tools, fixings",NA,"Electrical Supplies, Wiring Supplies, Air Warmer",NA,NA,08:00 - 17:00,08:00 - 17:00,09:00 - 12:00,Closed,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fnetherton-industrial-estate.cylex-uk.co.uk%2Fcompany%2Fcef-city-electrical-factors-17265858.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Richard Kihl Ltd,"Slaughden House, 140-144, High St ",IP15 5AQ,Aldeburgh ,Suffolk England,01728 454455,NA,NA,www.richardkihl.ltd.uk,"Beer, Spirits, Wines","Foodservice, Industrial Catering","Alcoholic Beverages, Fine Wines, Wines Spirits & Beer Importers, Drinks, Importers",NA,NA,09:00 - 17:00,09:00 - 17:00,10:00 - 13:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faldeburgh.cylex-uk.co.uk%2Fcompany%2Frichard-kihl-ltd-13466517.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Toolstation - Netherton Industrial Estate,Canyon Road ,ML2 0EG,Netherton Industrial Estate ,North Lanarkshire Scotland,0330 333 3303,NA,NA,www.toolstation.com,"storage equipment, access towers, multi purpose ladders, toolboxes, platforms, hand tools, vices, clamps, punches, flooring tools, roofing tools, pliers, plastering tools, plumbers tools, hammers, saws, wiring accessories",Nationwide,"Plumbing Supplies, Building Supplies, Construction Materials, Toolbox, Power Tools, Vice, Plumber Tools, Punch",NA,NA,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,09:00 - 16:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,https://api.scraperapi.com/?url=https%3A%2F%2Fnetherton-industrial-estate.cylex-uk.co.uk%2Fcompany%2Ftoolstation---netherton-industrial-estate-23816117.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Electricians Wishaw Emergency Electrical Repairs Wishaw Services,KIRK ROAD ,ML2 7BL,Wishaw ,North Lanarkshire Scotland,01698 507180,NA,NA,wishaw.able-electric.co.uk,"Lighting, Lighting Accessories, Fuse Boxes, Lights","Electrical Services, Electrics","Lighting Equipment, Lighting Systems, Light Switches, Emergency Lighting, Security Lighting, Security Lights, Plug Points, Fused Spurs, Electricians, Electrical Wiring, PAT Testing, Commercial Property, Rewires, Door Entry Systems, Electric Showers, Safety Surveys, Domestic Properties, Electrical Reports",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fwishaw-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Felectricians-wishaw-emergency-electrical-repairs-wishaw-services-17186530.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Tbl,18 STATION ROAD ,G69 7UF,Baillieston ,Glasgow City Scotland,0141 773 2166,0141 773 2904,NA,www.tonybeal.com,"Banners, Flags, Chains, Pelmets, Webbing, Vehicle Spares, Trailer Accessories",NA,"Tarpaulins, Tracking, Rope, Wire Rope, Netting, Play Area, Shackles, Slings, Buckles, Twine, Lifting Systems, Load Restraint, Shock Cord, Shoring Poles, Scaffold Netting, Goal Nets, Load Binders",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbaillieston.cylex-uk.co.uk%2Fcompany%2Ftbl-19569783.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Electricians Cumbernauld Emergency Electrical Repairs Cumbernauld Services,ST MUNGOS ROAD ,G67 1QR,Cumbernauld ,North Lanarkshire Scotland,01236 816202,01236 816098,0800 046 2637,cumbernauld.able-electric.co.uk,"Lighting, Lighting Accessories, Fuse Boxes, Lights","Electrical Services, Electrics","Lighting Equipment, Lighting Systems, Light Switches, Emergency Lighting, Security Lighting, Security Lights, Plug Points, Fused Spurs, Electricians, Electrical Wiring, PAT Testing, Commercial Property, Rewires, Door Entry Systems, Electric Showers, Safety Surveys, Domestic Properties, Electrical Reports",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcumbernauld.cylex-uk.co.uk%2Fcompany%2Felectricians-cumbernauld-emergency-electrical-repairs-cumbernauld-services-17181529.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Auto Electrical Services UK Ltd,20 Melford Rd ,ML4 3LR,Righead Industrial Estate ,North Lanarkshire Scotland,01698 747 137,01698 749 125,NA,www.crawfordgroup.co.uk,"Car Accessories, Car Parts, Car Supplies, Car Parts & Accessories, Car Engine, Wipers, Catalytic Converters, Turbochargers, Alternators, Engine Parts, Brakes & Clutches, Diesel Engines, Starter Motors, Car Alternators, Electrical Parts, Batteries, Car Batteries, Car Tyres, Alarm Systems, Cables, Sensors, Vehicle Lighting, Trailer Boards, Clutch Parts","auto electrical services, alarm systems, batteries, audi garage, bmw garage, brakes & clutches, car accessories & parts, car alarm fitting, car alternators, car batteries, car diagnostics, car engines, car repairs, car servicing, car springs, car tyres, catalytic converters, clutch parts, clutch repairs, commercial engines, commercial vehicle accessories & parts, commercial vehicle repairs, cylinder head repairs, diesel engineers, diesel engines, diesel fuel injection, engine diagnostics, engine parts, engine rebuilds, vehicle tracking, vehicle inspection, turbochargers, starter motors, oil change, mot testing, mobile auto electricians, mechanics, hgv repairs, garage services, gearbox repairs, Vehicle Graphics & Chevrons, Car Repair, Car Maintenance, Car Service, Vehicle Repair, Electrical Diagnostics, Car Diagnostic, Engine Diagnostic, MOT Test, Engine Rebuilding, Clutch Repair, Car Electrics, Auto Electrics, Cylinder Head Repair","Switchgear, Marine Electrical, Wiring Looms, Rotating Beacons, Lift Pump, Veh, Lampwork, Bus Electrical, Control Panel Wiring, Auto Lighting, Hella Products, Plant Electrical, Isolator Switch",NA,"Auto Accessories Wholesaler, Auto Parts Wholesaler, Mechanic, BMW Garage, Auto Electrician, Mobile Auto Electrician",08:30 - 17:00,08:30 - 17:00,Closed,Closed,08:30 - 17:00,08:30 - 17:00,08:30 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Frighead-industrial-estate.cylex-uk.co.uk%2Fcompany%2Fauto-electrical-services-uk-ltd-19950816.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Electricians Coatbridge Emergency Electrical Repairs Coatbridge Services,COLINSLEE CRESCENT,G69 7TZ,Bargeddie ,Glasgow City Scotland,01236 816202,01236 816084,0800 046 2637,coatbridge.able-electric.co.uk,"Lighting, Lighting Accessories, Fuse Boxes, Lights","Electrical Services, Electrics","Lighting Equipment, Lighting Systems, Light Switches, Emergency Lighting, Security Lighting, Security Lights, Plug Points, Fused Spurs, Electricians, Electrical Wiring, PAT Testing, Commercial Property, Rewires, Door Entry Systems, Electric Showers, Safety Surveys, Domestic Properties, Electrical Reports",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbargeddie.cylex-uk.co.uk%2Fcompany%2Felectricians-coatbridge-emergency-electrical-repairs-coatbridge-services-17181306.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Rexel,"Unit 4 & 5 Belgrave Street, ",ML4 3NP,Bellshill ,Scotland,01698 843430,01698 845372,NA,https://www.rexel.co.uk/,"Batteries & Torches, Business Services, Cable, Cable Accessories, Cable Management, Circuit Protection, Contract Service Products, Data Networking, Electrical Test, Fire & Security, Fixings, HVAC Equipment, Industrial Controls, Lamps, Luminaires, PPE & Workwear, Renewable Energy, Site, Tools, White & Brown Goods, Wiring Accessories, electric vehicle charging, EV charging, EV accessories, Exterior Lighting, Cables","Lighting design, project management, industrial branches, stores solutions, van stock solutions, asset management solutions, power and energy consultancy, energy efficiency solutions, energy surveys, energy audits, electric vehicle charging solutions, solar rooftop design, workwear branding, technical advice, specialist product sourcing, Electrical Services","Luminaire, Cabling Contractors, Industrial Equipment Suppliers, Wholesalers, Distributors, Quality, Specialist, Energy, Online, Expert, Fire Security, Stockists, Webshop, Branch, Energy Audit, Multi Channel, Electrical Tests, Security Systems Suppliers",NA,"Rexel, Electrical Supply Store, Industrial Equipment Supplier, Exterior Lighting, Cabling Contractor, Security System Supplier, Wholesaler",07:00 - 17:00,07:00 - 17:00,Closed,Closed,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fbellshill-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Frexel-26347669.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
the cotton and craft company,,,Cumbernauld ,North Lanarkshire Scotland,7842213000,NA,NA,thecottonandcraftcompany.co.uk/ekmps/shops/account_cancelled.asp,"Paint, Fabrics, Adhesives, Glue, Buttons, Safety Pins",we supply to all the u k highlands and islands and Europe.,"Haberdashery, Ribbons, Beads, Needlecraft, Threads, Findings, Craft Tools, Quilting, Scissors, Yarns, Storage, Tape, Stone, Wire, Knitting, Knives, Cutters, Patterns, Needles, Patchwork, Crochet, Felting, Dyes, Cord, Elastic, Zip, Wadding, Quilting Fabric, Interlining, Bag Making, Accessories & Tools, Acrylic Jewels, Cords & Elastics, Fat Eights, Ribbon Roses",NA,NA,10:00 - 17:00,10:00 - 17:00,12:00 - 14:30,Closed,11:00 - 14:00,10:00 - 17:00,10:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcumbernauld.cylex-uk.co.uk%2Fcompany%2Fthe-cotton-and-craft-company-23738746.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Workwear Industrial Supplies Ltd,5 Teal Court ,ML4 3NN,Strathclyde Business Park ,North Lanarkshire Scotland,01698 845550,01698 845990,NA,www.industrialsolutions.uk.com,NA,NA,"Protective Equipment, Workwear Manufacturers",NA,NA,08:30 - 17:00,08:30 - 17:00,Closed,Closed,08:30 - 17:00,08:30 - 17:00,08:30 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fstrathclyde-business-park.cylex-uk.co.uk%2Fcompany%2Fworkwear-industrial-supplies-ltd-17101872.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Exo 2,"Caledonian House, Phoenix Crescent, Strathclyde Business Park ",ML4 3NJ,Strathclyde Business Park ,North Lanarkshire Scotland,01698 746347,NA,NA,www.ispl.co.uk,Safety Equipment,NA,"Clothing Manufacturers, Manufacture of Wearing Apparel, Clothing Manufacturers & Wholesalers, Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fstrathclyde-business-park.cylex-uk.co.uk%2Fcompany%2Fexo-2-20044360.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
M S a (Britain) Ltd,"LOCHARD HOUSE, LINNET WAY ",ML4 3RA,Strathclyde Business Park ,North Lanarkshire Scotland,01698 575557,01698 740141,NA,,"Protective Clothing, Safety Products",NA,"Personal Protective Equipment, Fire Detection Systems, Gas Detection Systems, Military Products, Tactical Vest, Air-Purifying Respirators, Filtering Face Piece",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fstrathclyde-business-park.cylex-uk.co.uk%2Fcompany%2Fm-s-a--britain--ltd-16938629.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Original Emblems,"Concept House, Old Monkland Road ",ML5 5EU,Coatbridge ,North Lanarkshire Scotland,01236 606560,01236 627711,NA,,NA,NA,Embroiderers,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Foriginal-emblems-16770102.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
M S a Britain Ltd,SHAWHEAD INDUSTRIAL ESTATE,ML5 4TD,Coatbridge ,North Lanarkshire Scotland,01236 424966,01236 440881,NA,,NA,NA,Protective Equipment,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fm-s-a-britain-ltd-19999355.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Universal Sports & Clothing,229 Dundyvan Road ,ML5 4AG,Coatbridge ,North Lanarkshire Scotland,01236 422334,01236 606020,NA,universalsportsandclothing.co.uk,"Workwear, Leisurewear","Embroidery, Screen Printing","Sports Equipment, Leisure Clothing",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Funiversal-sports---clothing-17103110.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
A & e Russell Ltd,5 Brown Street ,ML5 4AS,Coatbridge ,North Lanarkshire Scotland,01236 433511,01236 440070,NA,www.greenham.com,Protective Clothing,NA,Protective Clothing Suppliers,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fa---e-russell-ltd-17059738.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Dee Sports Trophies Embroidery,287 Dundyvan Road ,ML5 4AU,Coatbridge ,North Lanarkshire Scotland,01236 432552,NA,NA,www.sublimedesigns.co.uk,Medals,NA,"Rosettes, Medals and Rosettes",NA,NA,09:00 - 17:00,09:00 - 13:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fdee-sports-trophies-embroidery-17088728.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Celtic Yarns,1 Coatbank Way ,ML5 3AG,Coatbridge ,North Lanarkshire Scotland,01236 432589,01236 432589,NA,www.celticyarnscostumemaker-coatbridge.co.uk,NA,NA,"Shopping & Retail, Dancewear, Clothing Shops",NA,NA,13:00 - 17:00,Closed,Closed,Closed,13:00 - 17:00,13:00 - 17:00,13:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fceltic-yarns-17116324.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
